Id,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,MoYr_sale,is Pool,Lot Ratio,Bsmt GLQ,is Fireplace,Sum Bath,Garage Ratio,is Shed,is PUD,Cond Feeder,Cond Artery,Cond Pos,Cond RR,Porch SF,MoYr Sold,is Remodeled,Last Remodel
1295,RM,81.0,7308,1,None,0,Lvl,AllPub,Corner,0,OldTown,1Fam,1.5Fin,5,5,1920,Gable,None,0.0,1,3,1,936.0,3,0,3,960,780,0,1740,2,1,Ex,6,Typ,1,Gd,Detchd,Unf,1.0,225.0,Fa,Fa,N,0,0,6,2008,122250,2008.5,0,1.1138545953360768,0,1,1.0,225.0,0,0,0,1,0,0,236,2008.5,1,58
638,RL,70.0,8750,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,5,1955,Gable,None,0.0,2,3,1,1382.0,3,1,3,1382,0,0,1382,3,1,Gd,6,Typ,0,NA,Attchd,Unf,1.0,350.0,TA,TA,Y,2,0,7,2009,153000,2009.5833333333333,0,1.7857142857142858,0,0,1.5,350.0,0,0,0,0,0,0,280,2009.5833333333333,0,54
2278,RL,70.0,8402,1,None,0,Lvl,AllPub,Inside,0,Mitchel,1Fam,1Story,5,5,2007,Gable,None,0.0,2,4,1,1120.0,4,1,4,1120,0,0,1120,3,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,Y,0,0,12,2007,147000,2008.0,0,1.7146938775510203,0,0,1.0,270.5851660643607,0,0,1,0,0,0,30,2008.0,0,0
2202,RL,63.0,4000,1,None,0,Lvl,AllPub,Inside,0,Crawfor,1Fam,2Story,7,8,1930,Gable,None,0.0,2,4,1,531.0,2,1,4,567,531,0,1098,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,3,0,6,2007,148500,2007.5,0,1.0078105316200554,1,1,2.0,216.0,0,0,0,0,0,0,0,2007.5,1,12
2833,RM,32.0,3363,1,None,0,Lvl,AllPub,Inside,0,Edwards,TwnhsE,2Story,7,5,2004,Gable,Stone,117.0,2,4,1,976.0,4,1,4,976,732,0,1708,3,1,Gd,7,Maj,0,NA,Detchd,Unf,2.0,380.0,TA,TA,Y,0,0,4,2006,130000,2006.3333333333333,0,3.2841796875,0,0,2.0,190.0,0,1,0,0,0,0,40,2006.3333333333333,0,2
1707,RL,94.0,13615,1,None,1,HLS,AllPub,Corner,1,NridgHt,1Fam,1Story,9,5,2006,Hip,Stone,510.0,2,5,4,1802.0,4,1,4,1802,0,0,1802,3,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,843.0,TA,TA,Y,0,0,6,2007,372000,2007.5,0,1.540855590765052,0,1,2.5,281.0,0,0,0,0,0,0,263,2007.5,0,1
2428,RL,43.0,3013,1,None,0,Lvl,AllPub,Inside,0,Blmngtn,TwnhsE,1Story,7,5,2005,Gable,BrkFace,145.0,2,4,4,1362.0,4,1,4,1506,0,0,1506,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,0,0,4,2006,213490,2006.3333333333333,0,1.629529475392104,1,1,2.0,220.0,0,1,0,0,0,0,162,2006.3333333333333,0,1
242,RL,44.0,17485,1,None,2,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,7,5,2009,Gable,Stone,96.0,2,4,4,1508.0,4,1,4,1508,0,0,1508,1,1,Gd,5,Typ,2,TA,Attchd,RFn,2.0,572.0,TA,TA,Y,0,0,1,2010,308030,2010.0833333333333,0,9.03150826446281,1,1,2.0,286.0,0,0,0,0,0,0,0,2010.0833333333333,1,0
1564,RL,69.05520046484602,23730,1,None,2,Lvl,AllPub,Inside,0,Mitchel,1Fam,1Story,7,5,1996,Gable,BrkFace,668.0,2,5,2,1840.0,4,1,4,2032,0,0,2032,3,1,Gd,7,Typ,0,NA,Attchd,Fin,3.0,786.0,TA,TA,Y,0,0,9,2008,300000,2008.75,0,2.3089553053707177,1,0,4.0,262.0,0,0,0,0,0,0,238,2008.75,1,11
2613,RL,79.0,8910,1,None,0,Lvl,AllPub,Corner,0,NAmes,1Fam,1Story,6,6,1959,Hip,None,0.0,2,3,2,655.0,4,1,4,1194,0,0,1194,3,1,TA,6,Typ,1,Fa,BuiltIn,Fin,2.0,539.0,TA,TA,Y,0,0,7,2006,159500,2006.5833333333333,0,1.4276558243871174,0,1,1.5,269.5,0,0,0,0,0,0,192,2006.5833333333333,0,47
2832,RM,24.0,2522,1,None,0,Lvl,AllPub,Inside,0,Edwards,Twnhs,2Story,7,5,2004,Gable,Stone,50.0,2,4,1,970.0,4,1,4,970,739,0,1709,3,1,Gd,7,Maj,0,NA,Detchd,Unf,2.0,380.0,TA,TA,Y,0,0,4,2006,137500,2006.3333333333333,0,4.378472222222222,0,0,2.0,190.0,0,1,0,0,0,0,40,2006.3333333333333,0,2
2459,RL,73.0,8688,1,None,0,Lvl,AllPub,Inside,0,Somerst,1Fam,1Story,7,5,2005,Gable,BrkFace,228.0,2,4,3,1616.0,4,1,4,1616,0,0,1616,3,1,Gd,7,Typ,0,NA,Attchd,RFn,3.0,834.0,TA,TA,Y,0,0,4,2006,232000,2006.3333333333333,0,1.6303246387689998,0,0,2.0,278.0,0,0,0,0,0,0,267,2006.3333333333333,0,1
1360,RM,69.05520046484602,6291,0,None,1,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1Story,6,6,1930,Gable,None,0.0,3,3,1,768.0,2,1,4,768,0,0,768,1,1,TA,4,Typ,0,NA,Detchd,Unf,2.0,440.0,TA,TA,N,0,0,7,2008,93850,2008.5833333333333,0,2.3089553053707177,0,0,1.0,220.0,0,0,0,0,0,1,84,2008.5833333333333,1,58
2723,RL,69.05520046484602,17529,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1924,Gable,Stone,65.0,2,3,1,872.0,1,0,2,872,0,0,872,2,1,Fa,5,Mod,1,Gd,Detchd,Unf,1.0,322.0,Fa,Fa,N,0,0,4,2006,105000,2006.3333333333333,0,2.3089553053707177,0,1,1.0,322.0,0,0,0,0,0,0,116,2006.3333333333333,1,56
1350,RM,60.0,6324,1,None,1,Lvl,AllPub,Inside,0,BrkSide,1Fam,1Story,4,6,1927,Gable,None,0.0,2,3,1,520.0,1,0,4,520,0,0,520,1,1,Fa,4,Typ,0,NA,Detchd,Unf,1.0,240.0,Fa,TA,Y,0,0,5,2008,68500,2008.4166666666667,0,1.7566666666666666,0,0,1.0,240.0,0,0,1,0,0,1,136,2008.4166666666667,1,58
136,RL,80.0,11600,1,None,0,Lvl,AllPub,Corner,0,NAmes,Duplex,2Story,5,5,1960,Gable,BrkFace,361.0,2,3,1,1105.0,2,1,3,1105,1169,0,2274,5,2,TA,12,Typ,0,NA,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,1,2010,154300,2010.0833333333333,0,1.8125,0,0,2.0,240.0,0,0,1,0,0,0,0,2010.0833333333333,0,50
2235,RM,50.0,7288,1,None,0,Lvl,AllPub,Inside,0,IDOTRR,1Fam,1.5Fin,5,7,1925,Gable,None,0.0,3,3,1,936.0,4,1,4,936,665,0,1601,3,1,TA,6,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,9,2007,129850,2007.75,0,2.9152,0,0,2.0,270.5851660643607,0,0,0,1,0,0,176,2007.75,1,4
1993,RM,35.0,4571,1,Grvl,0,Lvl,AllPub,Inside,0,OldTown,1Fam,2Story,5,7,1910,Gable,None,0.0,2,3,1,616.0,4,1,4,616,616,0,1232,3,1,TA,6,Typ,0,NA,Detchd,Unf,2.0,480.0,Fa,Fa,Y,0,0,6,2007,114000,2007.5,0,3.7314285714285713,0,0,1.0,240.0,0,0,0,0,0,0,423,2007.5,1,57
367,RL,63.0,17423,1,None,1,Lvl,AllPub,CulDSac,0,StoneBr,1Fam,1Story,9,5,2008,Hip,Stone,748.0,2,5,1,2216.0,4,1,4,2234,0,0,2234,1,1,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,1166.0,TA,TA,Y,0,0,7,2009,501837,2009.5833333333333,0,4.389770723104056,1,1,3.0,388.6666666666667,0,0,0,0,0,0,60,2009.5833333333333,1,0
1309,RM,100.0,12665,1,Grvl,1,Lvl,AllPub,Inside,0,OldTown,1Fam,1.5Fin,5,8,1915,Gable,None,0.0,2,3,2,876.0,3,1,4,876,540,0,1416,4,1,TA,7,Typ,1,Gd,Detchd,Unf,3.0,720.0,TA,TA,Y,0,0,6,2008,153900,2008.5,0,1.2665,0,1,1.5,240.0,0,0,0,1,0,0,612,2008.5,1,58
402,RL,60.0,9000,1,None,0,Lvl,AllPub,FR2,0,NAmes,1Fam,1Story,4,7,1971,Gable,None,0.0,3,3,1,864.0,3,1,4,864,0,0,864,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,576.0,TA,TA,Y,2,0,7,2009,130000,2009.5833333333333,0,2.5,0,0,1.0,288.0,0,0,0,0,0,0,200,2009.5833333333333,1,3
1592,RM,32.0,4500,1,None,0,Lvl,AllPub,FR2,0,Mitchel,TwnhsE,1Story,6,5,1997,Hip,BrkFace,197.0,2,5,1,1189.0,4,1,4,1189,0,0,1189,2,1,TA,4,Typ,0,NA,Attchd,RFn,2.0,392.0,TA,TA,Y,0,0,4,2008,160500,2008.3333333333333,0,4.39453125,1,0,3.0,196.0,0,1,0,0,0,0,122,2008.3333333333333,0,11
2409,RL,48.0,6373,1,None,0,Lvl,AllPub,Inside,0,NridgHt,TwnhsE,1Story,9,5,2006,Hip,BrkFace,572.0,2,5,1,1666.0,4,1,4,1666,0,0,1666,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,575.0,TA,TA,Y,0,0,6,2006,310090,2006.5,0,2.7660590277777777,1,1,3.0,287.5,0,1,0,0,0,0,303,2006.5,0,0
539,RL,67.0,10083,1,None,0,Lvl,AllPub,Inside,0,SawyerW,1Fam,1Story,7,5,2003,Gable,None,0.0,2,4,1,1176.0,4,1,4,1200,0,0,1200,2,1,Gd,5,Typ,0,NA,Attchd,RFn,2.0,555.0,TA,TA,Y,0,0,8,2009,184900,2009.6666666666667,0,2.2461572733348185,1,0,3.0,277.5,0,0,0,0,0,0,41,2009.6666666666667,0,6
1940,RL,70.0,13300,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,7,1956,Hip,None,0.0,2,4,1,928.0,2,1,4,928,0,0,928,2,1,TA,4,Typ,0,NA,Attchd,Unf,1.0,252.0,TA,TA,Y,0,0,6,2007,132000,2007.5,0,2.7142857142857144,0,0,1.0,252.0,0,0,0,0,0,0,417,2007.5,1,7
588,RL,80.0,9600,1,None,0,Lvl,AllPub,Inside,0,NWAmes,1Fam,1Story,5,5,1969,Gable,BrkFace,128.0,2,4,2,1288.0,2,1,4,1336,0,0,1336,3,1,TA,6,Typ,1,Fa,Attchd,RFn,2.0,502.0,TA,TA,Y,0,650,8,2009,163000,2009.6666666666667,0,1.5,0,1,2.5,251.0,1,0,1,0,0,0,323,2009.6666666666667,0,40
96,FV,30.0,3215,1,Pave,0,Lvl,AllPub,Inside,0,Somerst,TwnhsE,2Story,7,5,2004,Gable,BrkFace,120.0,2,4,3,600.0,4,1,4,600,600,0,1200,2,1,Gd,4,Typ,0,NA,Detchd,RFn,2.0,480.0,TA,TA,Y,0,0,4,2010,155000,2010.3333333333333,0,3.5722222222222224,1,0,2.5,240.0,0,1,0,0,0,0,172,2010.3333333333333,0,6
1187,RL,69.05520046484602,11104,1,None,1,Lvl,AllPub,Inside,0,NWAmes,1Fam,SLvl,6,6,1969,Gable,None,0.0,2,3,3,1427.0,3,1,4,1427,0,0,1427,4,1,TA,7,Typ,0,NA,Attchd,RFn,2.0,516.0,TA,TA,Y,0,0,5,2008,183000,2008.4166666666667,0,2.3089553053707177,1,0,2.5,258.0,0,0,0,0,0,0,216,2008.4166666666667,0,39
2154,RL,69.05520046484602,15295,1,None,3,Lvl,AllPub,Corner,0,CollgCr,1Fam,2Story,7,5,1996,Gable,BrkFace,254.0,2,4,2,860.0,4,1,4,1212,780,0,1992,3,1,Gd,7,Min,2,TA,Attchd,RFn,2.0,608.0,TA,TA,Y,0,0,6,2007,211000,2007.5,0,2.3089553053707177,1,1,3.5,304.0,0,0,0,0,0,0,257,2007.5,1,5
550,RL,70.0,9109,1,None,0,Lvl,AllPub,Inside,0,SawyerW,1Fam,2Story,7,5,1994,Gable,None,0.0,2,4,1,754.0,4,1,4,754,786,0,1540,3,1,Gd,6,Typ,0,NA,Attchd,RFn,2.0,495.0,TA,TA,Y,0,0,10,2009,184000,2009.8333333333333,0,1.8589795918367347,1,0,3.5,247.5,0,0,0,0,0,1,172,2009.8333333333333,0,15
811,RL,64.0,7018,1,None,0,Bnk,AllPub,Inside,0,SawyerW,Duplex,1Story,5,5,1979,Gable,None,0.0,2,0,0,0.0,2,1,4,1535,0,0,1535,4,2,TA,8,Typ,0,NA,Attchd,Unf,2.0,400.0,TA,TA,Y,4,0,6,2009,118858,2009.5,0,1.71337890625,0,0,2.0,200.0,0,0,0,0,0,0,0,2009.5,0,30
124,RL,69.05520046484602,14112,1,None,1,Lvl,AllPub,Corner,0,NAmes,1Fam,SLvl,5,7,1964,Hip,BrkFace,86.0,2,3,3,1152.0,2,1,4,1152,0,0,1152,3,1,TA,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,0,0,4,2010,180500,2010.3333333333333,0,2.3089553053707177,1,1,2.0,242.0,0,0,0,0,0,0,227,2010.3333333333333,0,46
1836,FV,80.0,3523,1,Pave,1,Lvl,AllPub,Inside,0,Somerst,TwnhsE,1Story,8,5,2006,Gable,Stone,30.0,2,4,1,1141.0,4,1,4,1151,0,0,1151,2,1,Gd,5,Typ,0,NA,Attchd,Fin,2.0,484.0,TA,TA,Y,0,0,2,2007,166000,2007.1666666666667,0,0.55046875,1,0,3.0,242.0,0,1,0,0,0,0,60,2007.1666666666667,1,0
779,RL,88.0,15312,1,None,0,Lvl,AllPub,Inside,0,Sawyer,1Fam,SLvl,6,5,1960,Hip,BrkFace,54.0,2,3,3,1138.0,4,1,4,1138,0,0,1138,3,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,3,0,3,2009,148000,2009.25,0,1.9772727272727273,0,1,1.5,240.0,0,0,0,0,0,0,140,2009.25,0,49
1886,RL,74.0,7450,1,None,1,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,5,1956,Hip,None,0.0,2,3,1,894.0,3,1,4,1074,0,0,1074,2,1,Gd,6,Min,1,Gd,Detchd,Unf,2.0,396.0,TA,TA,Y,2,0,1,2007,124000,2007.0833333333333,0,1.360482103725347,0,1,1.0,198.0,0,0,0,0,0,0,72,2007.0833333333333,0,51
1724,RL,60.0,7313,1,None,0,Lvl,AllPub,Inside,0,NridgHt,TwnhsE,1Story,9,5,2005,Hip,BrkFace,246.0,2,5,1,1561.0,4,1,4,1561,0,0,1561,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,556.0,TA,TA,Y,0,0,8,2007,277500,2007.6666666666667,0,2.031388888888889,1,1,3.0,278.0,0,1,0,0,0,0,250,2007.6666666666667,0,2
2450,RL,83.0,10019,1,None,1,Lvl,AllPub,Inside,0,NoRidge,1Fam,2Story,8,5,1995,Hip,BrkFace,397.0,2,4,1,1342.0,4,1,4,1358,1368,0,2726,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,3.0,725.0,TA,TA,Y,0,0,6,2006,350000,2006.5,0,1.4543475105240238,0,1,2.5,241.66666666666666,0,0,0,0,0,0,644,2006.5,0,11
1013,RL,53.0,15401,1,None,1,HLS,AllPub,CulDSac,0,StoneBr,1Fam,1Story,9,5,2004,Hip,BrkFace,296.0,2,5,4,1884.0,4,1,4,1884,0,0,1884,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,670.0,TA,TA,Y,0,0,9,2008,387000,2008.75,0,5.482734069063723,1,1,3.0,223.33333333333334,0,0,0,0,0,0,290,2008.75,0,4
2084,RL,58.0,9098,1,None,1,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,4,7,1920,Gable,None,0.0,2,3,2,528.0,4,1,4,605,0,0,605,2,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,7,2007,86000,2007.5833333333333,0,2.7045184304399523,0,0,2.0,270.5851660643607,0,0,0,0,0,0,144,2007.5833333333333,1,5
1184,RL,103.0,16280,1,None,0,Lvl,AllPub,Inside,0,Veenker,1Fam,1Story,8,9,1976,Gable,None,0.0,4,4,2,1426.0,4,1,4,1671,0,0,1671,3,1,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,550.0,TA,TA,Y,2,0,5,2008,290000,2008.4166666666667,0,1.5345461400697522,1,1,4.0,275.0,0,0,0,0,0,0,370,2008.4166666666667,1,1
728,other,72.0,9392,1,None,0,Lvl,AllPub,Corner,0,IDOTRR,1Fam,1Story,3,3,1900,Mansard,None,0.0,1,2,1,245.0,2,0,4,797,0,0,797,2,1,TA,5,Typ,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,9,2009,44000,2009.75,0,1.8117283950617284,0,0,1.0,270.5851660643607,0,0,0,0,0,0,130,2009.75,1,59
950,RL,71.0,12209,1,None,1,Lvl,AllPub,CulDSac,0,Mitchel,1Fam,2Story,6,5,2001,Gable,None,0.0,2,5,1,804.0,4,1,4,804,1157,0,1961,3,1,Gd,7,Typ,1,TA,BuiltIn,Fin,2.0,560.0,TA,TA,Y,0,0,6,2009,215000,2009.5,0,2.4219400912517357,0,1,3.5,280.0,0,0,0,0,0,0,317,2009.5,1,7
2524,RL,79.0,13110,1,None,1,Lvl,AllPub,Corner,0,NWAmes,2fmCon,1Story,5,6,1972,Gable,BrkFace,144.0,2,4,1,1153.0,4,1,4,1193,0,0,1193,2,1,TA,6,Typ,0,NA,Attchd,Fin,2.0,501.0,TA,TA,Y,3,0,7,2006,146500,2006.5833333333333,0,2.1006248998557924,1,0,3.0,250.5,0,0,1,0,0,1,293,2006.5833333333333,0,34
2513,FV,69.05520046484602,2651,1,None,0,Lvl,AllPub,FR2,0,Somerst,Twnhs,2Story,7,5,2000,Gable,None,0.0,2,4,1,673.0,4,1,4,673,709,0,1382,3,1,Gd,6,Typ,0,NA,Detchd,Unf,2.0,490.0,TA,TA,Y,0,0,4,2006,165000,2006.3333333333333,0,2.3089553053707177,1,0,3.5,245.0,0,1,0,0,0,0,203,2006.3333333333333,0,6
2028,RM,60.0,8520,1,Grvl,0,Lvl,AllPub,Inside,0,OldTown,1Fam,1.5Fin,6,7,1916,Gable,None,0.0,3,3,1,714.0,2,0,4,1664,862,0,2526,5,1,Gd,10,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,2,0,8,2007,136000,2007.6666666666667,0,2.3666666666666667,0,1,2.0,216.0,0,0,0,1,0,0,103,2007.6666666666667,1,57
2309,RL,69.05520046484602,39384,1,None,1,Low,AllPub,CulDSac,2,NAmes,1Fam,1Story,6,6,1957,Gable,Stone,902.0,2,4,4,1705.0,4,1,4,1390,0,0,1390,1,1,Ex,4,Min,2,Gd,Attchd,Unf,2.0,550.0,TA,TA,Y,0,0,10,2006,252000,2006.8333333333333,0,2.3089553053707177,0,1,2.5,275.0,0,0,0,0,0,0,189,2006.8333333333333,0,49
51,RL,36.0,2628,1,None,0,Lvl,AllPub,Inside,0,NridgHt,Twnhs,2Story,7,5,2003,Gable,Stone,106.0,2,4,1,764.0,4,1,4,764,862,0,1626,2,1,Gd,6,Typ,0,NA,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,0,6,2010,175500,2010.5,0,2.0277777777777777,0,0,2.5,237.0,0,1,0,0,0,0,27,2010.5,0,7
699,RM,57.0,6406,1,Grvl,0,Lvl,AllPub,Inside,0,OldTown,1Fam,2Story,5,6,1939,Gable,None,0.0,2,3,1,690.0,2,1,3,868,690,0,1558,3,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,3,0,10,2009,150000,2009.8333333333333,0,1.971683594952293,0,1,1.5,200.0,0,0,0,0,0,0,218,2009.8333333333333,1,59
1881,RL,69.05520046484602,12342,1,None,1,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,5,1960,Hip,None,0.0,2,3,1,978.0,2,1,4,1422,0,0,1422,3,1,TA,6,Min,1,TA,Attchd,RFn,1.0,286.0,TA,TA,Y,2,600,8,2007,139900,2007.6666666666667,0,2.3089553053707177,0,1,1.0,286.0,1,0,0,0,0,0,36,2007.6666666666667,1,29
1345,RM,52.0,6240,1,None,0,Lvl,AllPub,Inside,0,BrkSide,1Fam,1.5Fin,5,7,1930,Gable,None,0.0,2,3,1,1078.0,2,1,4,1128,445,0,1573,3,1,TA,8,Typ,1,Gd,Detchd,Unf,2.0,360.0,TA,TA,P,0,0,6,2008,162900,2008.5,0,2.3076923076923075,0,1,2.0,180.0,0,0,0,0,0,0,0,2008.5,1,16
166,RL,87.0,10000,1,None,1,Lvl,AllPub,Corner,0,NAmes,1Fam,1Story,6,6,1962,Hip,BrkFace,261.0,2,3,1,1116.0,2,1,4,1116,0,0,1116,3,1,TA,5,Typ,0,NA,Attchd,Unf,2.0,440.0,TA,TA,Y,0,0,2,2010,160000,2010.1666666666667,0,1.321178491214163,0,0,1.5,220.0,0,0,0,0,0,0,385,2010.1666666666667,0,48
781,RL,69.05520046484602,9000,1,None,0,Lvl,AllPub,Corner,0,Sawyer,1Fam,1Story,2,2,1947,Gable,None,0.0,2,0,0,0.0,1,0,4,660,0,0,660,2,1,Fa,5,Min,0,NA,NA,NA,0.0,0.0,NA,NA,N,0,0,6,2009,63900,2009.5,0,2.3089553053707177,0,0,1.0,270.5851660643607,0,0,0,0,0,0,100,2009.5,1,59
379,RL,80.0,11088,1,None,0,Lvl,AllPub,Inside,0,NWAmes,1Fam,1Story,6,5,1978,Gable,BrkFace,144.0,2,3,1,1140.0,3,1,4,1707,0,0,1707,3,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,479.0,TA,TA,Y,0,0,5,2009,184000,2009.4166666666667,0,1.7325,0,1,2.0,239.5,0,0,0,0,0,0,0,2009.4166666666667,1,11
2818,RL,134.0,17755,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,5,4,1959,Gable,BrkFace,132.0,2,3,1,1466.0,2,1,4,1466,0,0,1466,3,1,Fa,6,Typ,2,Gd,Attchd,Fin,2.0,528.0,TA,TA,Y,0,0,11,2006,149900,2006.9166666666667,0,0.9888059701492538,0,1,1.5,264.0,0,0,0,0,0,0,240,2006.9166666666667,0,47
1168,FV,69.05520046484602,4765,1,None,1,Lvl,AllPub,Inside,0,Somerst,TwnhsE,1Story,9,5,2000,Hip,BrkFace,260.0,2,4,3,1614.0,4,1,4,1638,0,0,1638,2,1,Ex,5,Typ,1,TA,Attchd,Fin,2.0,495.0,TA,TA,Y,0,0,7,2008,300000,2008.5833333333333,0,2.3089553053707177,1,1,3.0,247.5,0,1,0,0,0,0,298,2008.5833333333333,0,8
1396,RL,69.05520046484602,10532,1,None,0,Lvl,AllPub,Corner,0,ClearCr,1Fam,1Story,5,3,1960,Flat,Stone,275.0,2,3,2,988.0,3,1,4,1721,0,0,1721,3,1,TA,7,Mod,2,TA,Basment,Unf,2.0,626.0,TA,TA,Y,0,0,12,2008,145000,2009.0,0,2.3089553053707177,0,1,3.0,313.0,0,0,0,0,0,0,134,2009.0,0,48
838,RL,65.0,15426,1,None,1,Lvl,AllPub,Inside,0,CollgCr,1Fam,2Story,6,5,1997,Gable,None,0.0,2,4,1,928.0,4,1,4,928,836,0,1764,3,1,Gd,7,Typ,0,NA,Attchd,RFn,2.0,470.0,TA,TA,Y,3,0,8,2009,231500,2009.6666666666667,0,3.65112426035503,1,0,3.5,235.0,0,0,0,0,0,0,375,2009.6666666666667,0,12
1492,RL,63.0,13907,1,None,0,Lvl,AllPub,Inside,0,Edwards,1Fam,1Story,5,6,1940,Gable,None,0.0,2,3,1,996.0,4,1,4,996,0,0,996,3,1,TA,6,Typ,1,Gd,NA,NA,0.0,0.0,NA,NA,Y,0,0,7,2008,108000,2008.5833333333333,0,3.503905265810028,0,1,2.0,270.5851660643607,0,0,0,0,0,0,144,2008.5833333333333,1,39
637,RL,70.0,8750,1,None,0,Lvl,AllPub,Inside,0,NAmes,1Fam,1Story,5,5,1956,Gable,None,0.0,2,3,1,1202.0,2,1,4,1202,0,0,1202,3,1,TA,6,Typ,0,NA,Attchd,RFn,1.0,304.0,TA,TA,Y,2,0,11,2009,120000,2009.9166666666667,0,1.7857142857142858,0,0,1.5,304.0,0,0,0,0,0,0,155,2009.9166666666667,0,53
1826,RL,69.05520046484602,9945,1,None,1,Lvl,AllPub,Inside,0,Sawyer,1Fam,1Story,5,5,1961,Hip,BrkFace,57.0,2,3,1,988.0,2,1,4,988,0,0,988,3,1,TA,5,Typ,0,NA,Detchd,Unf,2.0,572.0,TA,TA,Y,0,0,10,2007,128500,2007.8333333333333,0,2.3089553053707177,0,0,2.0,286.0,0,0,0,0,0,0,0,2007.8333333333333,0,46
173,RM,56.0,8960,1,Grvl,0,Lvl,AllPub,Inside,0,OldTown,1Fam,1Story,5,6,1927,Gable,None,0.0,2,3,1,1008.0,3,1,3,1028,0,0,1028,2,1,TA,5,Typ,1,Gd,Detchd,Unf,2.0,360.0,TA,TA,Y,0,0,3,2010,115000,2010.25,0,2.857142857142857,0,1,1.0,180.0,0,0,0,1,0,0,130,2010.25,1,60
715,RM,50.0,3500,1,Grvl,0,Lvl,AllPub,Inside,0,OldTown,1Fam,1.5Fin,5,7,1947,Gable,None,0.0,2,3,1,720.0,2,1,4,720,564,0,1284,2,1,TA,5,Typ,0,NA,Detchd,Unf,1.0,240.0,TA,TA,Y,1,0,4,2009,110000,2009.3333333333333,0,1.4,0,0,1.5,240.0,0,0,0,0,0,0,35,2009.3333333333333,1,59
1183,RL,69.05520046484602,24572,1,None,1,Lvl,AllPub,CulDSac,0,Veenker,1Fam,2Story,9,3,1977,Mansard,BrkFace,1050.0,3,4,1,994.0,2,1,4,1599,1345,0,2944,3,1,Gd,9,Typ,1,Gd,Attchd,RFn,3.0,864.0,TA,TA,Y,0,0,6,2008,150000,2008.5,0,2.3089553053707177,1,1,3.0,288.0,0,0,0,0,0,0,226,2008.5,0,31
2433,RL,74.0,9056,1,None,1,Lvl,AllPub,Inside,0,Gilbert,1Fam,2Story,8,5,2004,Gable,None,0.0,2,5,3,707.0,4,1,4,707,707,0,1414,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,403.0,TA,TA,Y,0,0,10,2006,178000,2006.8333333333333,0,1.6537618699780863,0,1,2.5,201.5,0,0,0,0,0,0,135,2006.8333333333333,0,2
